segment,orders,delivered_orders,reviewed_orders,low_review_orders,late_orders,gross_payment_volume,dimension,low_review_rate,late_rate,share_of_orders,share_of_low_reviews,share_of_late_orders,share_of_payment,low_review_contribution_index,late_contribution_index,expected_low_reviews_at_average,excess_low_reviews,expected_late_orders_at_average,excess_late_orders
PB,536,517,530,88,57,141545.72,customer_state,0.1660377358490566,0.1102514506769826,0.005390130831347231,0.006055184751943852,0.007282483710233806,0.008841704708426393,1.123383632309792,1.3510773556517908,78.06076636972627,9.939233630273733,41.93745724413856,15.062542755861443
PE,1652,1593,1635,274,172,324850.44,customer_state,0.1675840978593272,0.10797237915881984,0.01661286592049557,0.018853643432188812,0.021975214002810783,0.020291900488989604,1.1348820560171233,1.3227828424052706,240.81010002736312,33.18989997263688,129.21928315263582,42.780716847364175
PI,495,476,490,90,76,108523.97,customer_state,0.1836734693877551,0.15966386554621848,0.004977826047606118,0.006192802587215303,0.009709978280311742,0.006778989124687942,1.244077741566216,1.950646363984808,72.16938777578467,17.83061222421533,38.61166276249507,37.38833723750493
PR,5045,4923,5019,627,246,811156.38,customer_state,0.12492528392109982,0.049969530773918344,0.050733600828632056,0.04314319135759995,0.03142966653890379,0.050669177311162134,0.850386935934806,0.6195039584331282,739.2207290748229,-112.22072907482288,399.338688612948,-153.33868861294798
RJ,12852,12350,12687,2634,1664,2144379.69,customer_state,0.20761409316623317,0.13473684210526315,0.12924246538148249,0.1812426890525012,0.2125974191899834,0.1339494546477769,1.4023462684461385,1.6449501993208169,1868.5980055334287,765.4019944665713,1001.7941914218785,662.2058085781215
RN,485,474,480,68,51,102718.13,customer_state,0.14166666666666666,0.10759493670886076,0.004877263905230237,0.00467900639922934,0.006515906477577616,0.006416325224540553,0.9593506708160099,1.3359757856428778,70.69654312729926,-2.6965431272992646,38.44942888534173,12.550571114658268
RO,253,243,252,39,7,60866.2,customer_state,0.15476190476190477,0.02880658436213992,0.002544222202109794,0.002683547787793298,0.0008943401047655552,0.003802029246267725,1.054761563501792,0.35151808046636984,37.11568514183211,1.8843148581678903,19.711416074130888,-12.711416074130888
RR,46,41,46,11,5,10064.62,customer_state,0.2391304347826087,0.12195121951219512,0.0004625858549290534,0.0007568980939929815,0.0006388143605468251,0.0006286901366040771,1.6362326818425232,1.380963887546453,6.775085383032846,4.224914616967154,3.325794481643483,1.674205518356517
RS,5466,5345,5443,730,382,890898.54,customer_state,0.13411721477126584,0.0714686623012161,0.05496726702265665,0.05023050987407968,0.048805417145777436,0.05565030024113904,0.9138258566389239,0.8878996499072913,801.669342170604,-71.66934217060395,433.5700366923029,-51.57003669230289
SC,3637,3546,3609,529,346,623086.43,customer_state,0.14657799944582986,0.09757473209249859,0.03657445118210798,0.036399917429298836,0.04420595374984029,0.03892131971131019,0.9952279871011563,1.2086566529661449,531.5496336383814,-2.5496336383813514,287.640664192873,58.359335807127025
